AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
50.0,1.0,20.0,4.0,9620.0,31.0,17.0,10.0,1.0,1.0
34.0,1.0,17.0,5.0,9620.0,40.0,17.0,10.0,1.0,1.0
36.0,1.0,17.0,3.0,4251.0,48.0,17.0,10.0,1.0,1.0
19.0,1.0,19.0,5.0,3603.0,31.0,17.0,20.0,1.0,1.0
19.0,4.0,18.0,5.0,4130.0,17.0,17.0,8.0,2.0,1.0
40.0,2.0,22.0,1.0,2002.0,45.0,17.0,60.0,1.0,9.0
18.0,2.0,16.0,5.0,4600.0,31.0,17.0,20.0,2.0,1.0
21.0,4.0,19.0,5.0,2545.0,31.0,17.0,15.0,1.0,1.0
21.0,1.0,19.0,5.0,9130.0,31.0,17.0,15.0,1.0,1.0
21.0,2.0,19.0,5.0,2300.0,31.0,17.0,25.0,2.0,1.0
19.0,1.0,19.0,5.0,4020.0,20.0,17.0,30.0,1.0,1.0
18.0,1.0,18.0,5.0,4760.0,31.0,17.0,17.0,2.0,1.0
21.0,2.0,19.0,5.0,230.0,31.0,17.0,55.0,1.0,1.0
19.0,1.0,18.0,5.0,3960.0,31.0,17.0,20.0,2.0,1.0
21.0,2.0,19.0,5.0,4640.0,303.0,17.0,35.0,1.0,8.0
21.0,1.0,19.0,5.0,4720.0,31.0,17.0,40.0,2.0,1.0
19.0,5.0,18.0,5.0,9300.0,37.0,17.0,40.0,1.0,1.0
19.0,2.0,16.0,5.0,4030.0,31.0,17.0,20.0,2.0,1.0
19.0,3.0,16.0,5.0,3960.0,31.0,17.0,30.0,1.0,8.0
18.0,1.0,19.0,5.0,5300.0,8.0,17.0,23.0,2.0,1.0
19.0,1.0,16.0,5.0,4030.0,31.0,17.0,20.0,2.0,1.0
20.0,4.0,19.0,5.0,5860.0,31.0,17.0,40.0,2.0,1.0
19.0,1.0,18.0,5.0,4700.0,17.0,17.0,15.0,1.0,1.0
18.0,6.0,18.0,5.0,4600.0,31.0,17.0,30.0,2.0,1.0
36.0,1.0,17.0,3.0,4251.0,48.0,17.0,10.0,1.0,1.0
21.0,1.0,19.0,5.0,1545.0,31.0,17.0,40.0,1.0,1.0
20.0,1.0,16.0,5.0,4251.0,126.0,17.0,20.0,1.0,1.0
19.0,1.0,19.0,5.0,4110.0,6.0,17.0,20.0,2.0,1.0
26.0,1.0,19.0,5.0,4700.0,4.0,16.0,40.0,1.0,1.0
32.0,4.0,12.0,5.0,4220.0,451.0,16.0,5.0,1.0,2.0
18.0,7.0,18.0,5.0,4600.0,31.0,17.0,17.0,2.0,2.0
18.0,1.0,19.0,5.0,3603.0,46.0,17.0,20.0,2.0,1.0
21.0,2.0,19.0,5.0,2300.0,31.0,17.0,25.0,2.0,1.0
19.0,1.0,18.0,5.0,4720.0,31.0,17.0,15.0,2.0,1.0
19.0,4.0,18.0,5.0,5240.0,31.0,17.0,15.0,2.0,1.0
22.0,1.0,13.0,5.0,6240.0,303.0,16.0,45.0,1.0,8.0
17.0,4.0,18.0,5.0,4130.0,6.0,17.0,24.0,2.0,1.0
19.0,1.0,18.0,5.0,4055.0,17.0,17.0,15.0,2.0,1.0
19.0,2.0,18.0,5.0,5850.0,8.0,17.0,10.0,1.0,1.0
18.0,2.0,16.0,5.0,5860.0,13.0,17.0,5.0,2.0,1.0
28.0,4.0,19.0,5.0,4020.0,6.0,17.0,20.0,1.0,1.0
19.0,1.0,18.0,5.0,9640.0,31.0,17.0,20.0,1.0,1.0
19.0,2.0,18.0,5.0,4640.0,6.0,17.0,12.0,1.0,1.0
20.0,4.0,19.0,5.0,2350.0,31.0,17.0,12.0,2.0,1.0
31.0,4.0,19.0,5.0,6330.0,27.0,16.0,30.0,1.0,1.0
18.0,1.0,18.0,5.0,4720.0,31.0,17.0,15.0,1.0,1.0
29.0,1.0,19.0,3.0,6260.0,31.0,17.0,45.0,1.0,1.0
18.0,1.0,18.0,5.0,4055.0,27.0,17.0,15.0,2.0,1.0
23.0,4.0,20.0,5.0,9620.0,303.0,17.0,10.0,2.0,1.0
18.0,1.0,18.0,5.0,4720.0,31.0,17.0,15.0,1.0,1.0
19.0,4.0,19.0,5.0,4540.0,19.0,17.0,15.0,2.0,1.0
18.0,1.0,19.0,5.0,3603.0,46.0,17.0,20.0,2.0,1.0
21.0,2.0,19.0,5.0,4030.0,332.0,17.0,20.0,2.0,2.0
18.0,1.0,16.0,5.0,4020.0,29.0,17.0,5.0,2.0,1.0
35.0,1.0,19.0,5.0,8140.0,31.0,16.0,50.0,1.0,3.0
20.0,1.0,19.0,5.0,4110.0,55.0,17.0,20.0,2.0,1.0
29.0,1.0,19.0,3.0,6260.0,31.0,17.0,45.0,1.0,1.0
24.0,1.0,16.0,5.0,9620.0,17.0,16.0,27.0,1.0,2.0
18.0,1.0,19.0,5.0,4720.0,31.0,17.0,8.0,2.0,9.0
23.0,1.0,16.0,5.0,2600.0,31.0,17.0,10.0,2.0,1.0
52.0,1.0,13.0,3.0,8990.0,31.0,17.0,35.0,1.0,1.0
19.0,6.0,18.0,5.0,4600.0,20.0,17.0,5.0,2.0,1.0
19.0,2.0,19.0,5.0,4622.0,6.0,17.0,12.0,1.0,1.0
19.0,1.0,16.0,5.0,4251.0,19.0,17.0,40.0,1.0,1.0
20.0,1.0,19.0,5.0,4010.0,6.0,17.0,48.0,1.0,9.0
47.0,1.0,18.0,1.0,9130.0,18.0,16.0,38.0,1.0,1.0
19.0,1.0,18.0,5.0,4600.0,31.0,17.0,20.0,2.0,1.0
18.0,2.0,18.0,5.0,2310.0,31.0,17.0,3.0,2.0,1.0
21.0,2.0,19.0,5.0,4640.0,303.0,17.0,35.0,1.0,8.0
19.0,1.0,19.0,5.0,4720.0,55.0,17.0,30.0,1.0,1.0
19.0,1.0,19.0,5.0,4600.0,6.0,17.0,37.0,2.0,1.0
47.0,1.0,18.0,1.0,9130.0,18.0,16.0,38.0,1.0,1.0
21.0,2.0,19.0,5.0,7010.0,31.0,17.0,20.0,2.0,1.0
20.0,2.0,19.0,5.0,4435.0,31.0,17.0,30.0,1.0,6.0
37.0,1.0,16.0,5.0,6260.0,31.0,16.0,30.0,1.0,1.0
20.0,1.0,19.0,5.0,7800.0,29.0,17.0,9.0,2.0,1.0
19.0,1.0,18.0,5.0,4720.0,31.0,17.0,15.0,2.0,1.0
19.0,1.0,19.0,5.0,4720.0,31.0,17.0,15.0,2.0,1.0
18.0,2.0,18.0,5.0,2723.0,31.0,17.0,8.0,1.0,1.0
47.0,1.0,18.0,1.0,9130.0,18.0,16.0,38.0,1.0,1.0
23.0,1.0,14.0,5.0,4140.0,48.0,16.0,40.0,1.0,1.0
18.0,2.0,16.0,5.0,4600.0,16.0,17.0,10.0,2.0,1.0
26.0,1.0,19.0,5.0,9620.0,13.0,17.0,40.0,1.0,8.0
19.0,2.0,18.0,5.0,7260.0,31.0,17.0,15.0,1.0,1.0
22.0,1.0,19.0,5.0,1021.0,19.0,17.0,25.0,1.0,1.0
18.0,1.0,18.0,5.0,4760.0,31.0,17.0,17.0,2.0,1.0
18.0,1.0,13.0,5.0,4020.0,132.0,16.0,15.0,1.0,1.0
20.0,1.0,19.0,5.0,4251.0,31.0,17.0,20.0,1.0,1.0
19.0,1.0,19.0,5.0,6600.0,31.0,17.0,24.0,1.0,1.0
26.0,1.0,19.0,5.0,4700.0,4.0,16.0,40.0,1.0,1.0
25.0,1.0,19.0,5.0,9645.0,31.0,17.0,8.0,1.0,1.0
19.0,1.0,19.0,5.0,2145.0,31.0,17.0,13.0,2.0,1.0
18.0,2.0,18.0,5.0,2310.0,31.0,17.0,3.0,2.0,1.0
19.0,1.0,19.0,5.0,4600.0,6.0,17.0,37.0,2.0,1.0
18.0,1.0,18.0,5.0,9640.0,31.0,17.0,45.0,2.0,1.0
21.0,1.0,20.0,5.0,4110.0,31.0,17.0,25.0,1.0,1.0
18.0,1.0,18.0,5.0,9610.0,17.0,17.0,15.0,1.0,1.0
49.0,7.0,19.0,1.0,310.0,31.0,16.0,40.0,2.0,1.0
61.0,1.0,17.0,3.0,4220.0,26.0,16.0,15.0,1.0,1.0
18.0,1.0,18.0,5.0,9645.0,31.0,17.0,30.0,1.0,1.0
19.0,2.0,19.0,5.0,4640.0,31.0,17.0,25.0,2.0,1.0
37.0,3.0,17.0,3.0,6260.0,17.0,16.0,5.0,1.0,2.0
19.0,1.0,19.0,5.0,4760.0,19.0,17.0,40.0,1.0,1.0
35.0,1.0,19.0,1.0,4230.0,31.0,16.0,40.0,2.0,1.0
50.0,1.0,20.0,4.0,9620.0,31.0,17.0,10.0,1.0,1.0
18.0,2.0,18.0,5.0,4110.0,19.0,17.0,8.0,2.0,3.0
34.0,1.0,17.0,5.0,4020.0,31.0,16.0,40.0,1.0,1.0
19.0,4.0,18.0,5.0,4130.0,17.0,17.0,8.0,2.0,1.0
37.0,1.0,16.0,5.0,6260.0,31.0,16.0,30.0,1.0,1.0
35.0,1.0,19.0,1.0,4230.0,31.0,16.0,40.0,2.0,1.0
19.0,5.0,16.0,5.0,9825.0,31.0,17.0,40.0,1.0,1.0
45.0,1.0,20.0,5.0,4220.0,8.0,16.0,55.0,1.0,1.0
20.0,6.0,19.0,5.0,4251.0,29.0,17.0,30.0,1.0,1.0
23.0,1.0,19.0,5.0,4030.0,31.0,17.0,27.0,1.0,1.0
30.0,4.0,16.0,5.0,9005.0,31.0,16.0,32.0,1.0,1.0
19.0,2.0,18.0,5.0,4030.0,31.0,17.0,20.0,2.0,1.0
18.0,4.0,18.0,5.0,5360.0,20.0,17.0,25.0,2.0,1.0
19.0,1.0,19.0,5.0,310.0,17.0,17.0,35.0,1.0,1.0
18.0,1.0,13.0,5.0,4020.0,132.0,16.0,15.0,1.0,1.0
19.0,1.0,19.0,5.0,4720.0,55.0,17.0,30.0,1.0,1.0
42.0,1.0,19.0,3.0,4020.0,16.0,16.0,40.0,1.0,1.0
19.0,1.0,19.0,5.0,9350.0,34.0,17.0,10.0,1.0,1.0
20.0,4.0,19.0,5.0,5400.0,31.0,17.0,10.0,2.0,1.0
19.0,1.0,19.0,5.0,4110.0,31.0,17.0,12.0,2.0,1.0
19.0,4.0,19.0,5.0,2350.0,31.0,17.0,15.0,1.0,1.0
21.0,1.0,19.0,5.0,5160.0,31.0,17.0,20.0,2.0,1.0
34.0,1.0,16.0,5.0,410.0,31.0,16.0,30.0,1.0,3.0
22.0,1.0,19.0,5.0,1021.0,19.0,17.0,25.0,1.0,1.0
26.0,1.0,19.0,5.0,9620.0,13.0,17.0,40.0,1.0,8.0
19.0,1.0,19.0,5.0,6260.0,31.0,17.0,40.0,1.0,1.0
23.0,1.0,19.0,5.0,5260.0,19.0,17.0,30.0,1.0,1.0
18.0,1.0,18.0,5.0,4600.0,31.0,17.0,35.0,2.0,1.0
52.0,1.0,13.0,3.0,8990.0,31.0,17.0,35.0,1.0,1.0
19.0,1.0,16.0,5.0,4720.0,31.0,17.0,15.0,2.0,1.0
19.0,1.0,19.0,5.0,4760.0,31.0,17.0,6.0,2.0,1.0
21.0,1.0,19.0,5.0,1545.0,31.0,17.0,40.0,1.0,1.0
21.0,4.0,16.0,5.0,1970.0,31.0,17.0,5.0,2.0,1.0
18.0,4.0,18.0,5.0,4251.0,17.0,17.0,16.0,1.0,1.0
26.0,1.0,19.0,5.0,4700.0,4.0,16.0,40.0,1.0,1.0
18.0,1.0,18.0,5.0,4760.0,207.0,17.0,25.0,2.0,6.0
39.0,3.0,22.0,5.0,2310.0,31.0,0.0,45.0,1.0,1.0
52.0,1.0,19.0,1.0,4030.0,31.0,0.0,8.0,2.0,1.0
26.0,1.0,16.0,5.0,2545.0,40.0,0.0,35.0,2.0,1.0
28.0,1.0,18.0,5.0,9620.0,31.0,13.0,48.0,1.0,1.0
51.0,4.0,22.0,1.0,300.0,31.0,0.0,45.0,1.0,1.0
50.0,4.0,22.0,1.0,440.0,25.0,1.0,40.0,2.0,1.0
20.0,1.0,16.0,5.0,3603.0,31.0,2.0,10.0,2.0,1.0
18.0,1.0,14.0,5.0,4720.0,31.0,2.0,10.0,2.0,1.0
57.0,1.0,16.0,1.0,6200.0,31.0,0.0,55.0,1.0,1.0
56.0,1.0,20.0,1.0,5120.0,31.0,1.0,15.0,2.0,1.0
48.0,6.0,18.0,1.0,9130.0,31.0,1.0,70.0,1.0,1.0
51.0,4.0,21.0,1.0,2555.0,31.0,0.0,40.0,2.0,1.0
52.0,1.0,21.0,1.0,220.0,31.0,1.0,50.0,1.0,1.0
21.0,2.0,21.0,5.0,2004.0,31.0,2.0,25.0,2.0,1.0
21.0,1.0,19.0,5.0,440.0,31.0,15.0,45.0,1.0,1.0
35.0,1.0,18.0,1.0,5740.0,31.0,0.0,40.0,2.0,1.0
44.0,2.0,20.0,1.0,9005.0,421.0,1.0,60.0,1.0,2.0
49.0,1.0,17.0,1.0,4020.0,31.0,0.0,40.0,2.0,1.0
51.0,3.0,16.0,1.0,6730.0,31.0,1.0,40.0,1.0,1.0
49.0,1.0,19.0,5.0,410.0,29.0,0.0,40.0,2.0,1.0
42.0,1.0,19.0,5.0,7315.0,29.0,13.0,40.0,1.0,1.0
39.0,4.0,22.0,1.0,2310.0,31.0,0.0,50.0,1.0,1.0
36.0,1.0,21.0,1.0,3323.0,31.0,1.0,40.0,2.0,1.0
47.0,1.0,18.0,1.0,7260.0,8.0,0.0,50.0,1.0,1.0
46.0,1.0,18.0,1.0,5740.0,8.0,1.0,45.0,2.0,1.0
17.0,1.0,14.0,5.0,4251.0,31.0,2.0,20.0,1.0,1.0
34.0,6.0,21.0,2.0,4840.0,31.0,0.0,60.0,2.0,1.0
31.0,3.0,18.0,1.0,9142.0,467.0,0.0,40.0,2.0,2.0
55.0,1.0,19.0,1.0,5860.0,19.0,0.0,40.0,2.0,1.0
54.0,1.0,21.0,1.0,20.0,19.0,1.0,70.0,1.0,1.0
34.0,1.0,21.0,1.0,4810.0,31.0,0.0,40.0,2.0,1.0
37.0,1.0,19.0,1.0,205.0,31.0,1.0,55.0,1.0,1.0
70.0,2.0,16.0,1.0,4220.0,31.0,0.0,25.0,2.0,1.0
65.0,1.0,21.0,5.0,4720.0,31.0,5.0,16.0,2.0,1.0
46.0,1.0,19.0,5.0,8740.0,6.0,0.0,42.0,1.0,1.0
72.0,1.0,16.0,1.0,9130.0,31.0,0.0,40.0,1.0,1.0
44.0,2.0,20.0,1.0,5420.0,31.0,0.0,40.0,2.0,1.0
53.0,1.0,17.0,1.0,6200.0,31.0,1.0,50.0,1.0,1.0
40.0,2.0,21.0,5.0,420.0,8.0,0.0,45.0,2.0,1.0
31.0,1.0,19.0,1.0,6305.0,31.0,0.0,60.0,1.0,1.0
27.0,1.0,19.0,1.0,340.0,31.0,1.0,55.0,2.0,1.0
48.0,1.0,19.0,1.0,3603.0,303.0,0.0,60.0,2.0,1.0
51.0,1.0,13.0,1.0,9640.0,303.0,1.0,40.0,1.0,1.0
59.0,6.0,18.0,3.0,4020.0,31.0,0.0,60.0,2.0,1.0
47.0,1.0,18.0,1.0,3500.0,31.0,0.0,50.0,2.0,1.0
48.0,1.0,18.0,1.0,8640.0,31.0,1.0,45.0,1.0,1.0
20.0,1.0,16.0,5.0,4720.0,31.0,2.0,40.0,2.0,1.0
41.0,1.0,21.0,5.0,1021.0,40.0,0.0,40.0,1.0,9.0
48.0,1.0,18.0,1.0,7700.0,8.0,0.0,50.0,1.0,1.0
48.0,1.0,18.0,1.0,3500.0,31.0,1.0,40.0,2.0,1.0
23.0,1.0,21.0,5.0,4030.0,31.0,2.0,10.0,2.0,1.0
31.0,1.0,21.0,1.0,52.0,150.0,0.0,60.0,1.0,1.0
29.0,1.0,21.0,1.0,5240.0,34.0,1.0,60.0,2.0,1.0
26.0,2.0,20.0,5.0,3603.0,31.0,0.0,45.0,1.0,1.0
24.0,1.0,21.0,5.0,110.0,31.0,0.0,40.0,2.0,6.0
41.0,4.0,21.0,1.0,230.0,31.0,0.0,45.0,2.0,1.0
39.0,4.0,22.0,1.0,2205.0,31.0,1.0,45.0,1.0,1.0
30.0,1.0,19.0,3.0,8140.0,31.0,0.0,40.0,1.0,1.0
58.0,2.0,16.0,1.0,420.0,31.0,0.0,40.0,1.0,1.0
67.0,2.0,16.0,1.0,5740.0,19.0,1.0,30.0,2.0,1.0
49.0,1.0,16.0,3.0,5510.0,31.0,0.0,40.0,1.0,1.0
59.0,1.0,21.0,5.0,310.0,25.0,0.0,40.0,1.0,2.0
28.0,1.0,19.0,5.0,7700.0,31.0,0.0,40.0,1.0,1.0
32.0,1.0,21.0,5.0,120.0,163.0,0.0,40.0,1.0,1.0
29.0,6.0,21.0,1.0,4810.0,29.0,0.0,45.0,2.0,1.0
31.0,4.0,21.0,1.0,2310.0,31.0,1.0,55.0,1.0,1.0
21.0,1.0,16.0,5.0,3602.0,55.0,0.0,50.0,2.0,1.0
61.0,1.0,19.0,1.0,9130.0,27.0,0.0,50.0,1.0,1.0
57.0,2.0,22.0,1.0,2330.0,31.0,1.0,40.0,2.0,1.0
36.0,4.0,20.0,5.0,2016.0,31.0,0.0,40.0,2.0,1.0
65.0,1.0,16.0,1.0,5400.0,31.0,0.0,24.0,2.0,1.0
62.0,1.0,21.0,1.0,650.0,31.0,1.0,40.0,1.0,1.0
68.0,1.0,20.0,1.0,4030.0,46.0,0.0,30.0,2.0,1.0
48.0,1.0,16.0,5.0,4140.0,42.0,0.0,10.0,2.0,1.0
65.0,1.0,16.0,1.0,4220.0,31.0,1.0,24.0,2.0,1.0
45.0,1.0,14.0,1.0,9130.0,303.0,1.0,40.0,1.0,1.0
40.0,3.0,18.0,1.0,4020.0,31.0,0.0,30.0,2.0,1.0
46.0,1.0,19.0,1.0,8140.0,31.0,1.0,55.0,1.0,1.0
66.0,2.0,23.0,1.0,2040.0,31.0,0.0,50.0,1.0,1.0
63.0,3.0,19.0,1.0,5120.0,31.0,1.0,40.0,2.0,1.0
56.0,1.0,21.0,5.0,4700.0,31.0,0.0,45.0,2.0,1.0
30.0,3.0,20.0,3.0,2016.0,425.0,2.0,50.0,2.0,2.0
32.0,2.0,16.0,1.0,630.0,20.0,9.0,40.0,1.0,2.0
52.0,3.0,20.0,3.0,4251.0,31.0,0.0,35.0,2.0,1.0
30.0,1.0,20.0,4.0,8140.0,31.0,12.0,40.0,1.0,1.0
54.0,6.0,19.0,5.0,205.0,31.0,0.0,50.0,1.0,1.0
53.0,1.0,16.0,1.0,5940.0,31.0,0.0,40.0,2.0,1.0
53.0,1.0,19.0,1.0,5000.0,31.0,1.0,50.0,2.0,1.0
81.0,3.0,19.0,2.0,4030.0,31.0,0.0,22.0,2.0,1.0
38.0,1.0,18.0,1.0,4110.0,31.0,0.0,40.0,2.0,1.0
38.0,6.0,16.0,1.0,9130.0,31.0,1.0,99.0,1.0,1.0
24.0,1.0,16.0,1.0,4110.0,31.0,0.0,20.0,2.0,1.0
26.0,1.0,16.0,1.0,9130.0,31.0,1.0,65.0,1.0,1.0
50.0,1.0,18.0,3.0,7330.0,31.0,0.0,60.0,1.0,1.0
57.0,4.0,16.0,1.0,5000.0,31.0,0.0,40.0,2.0,1.0
57.0,1.0,16.0,1.0,7315.0,110.0,1.0,50.0,1.0,1.0
55.0,7.0,16.0,3.0,220.0,19.0,0.0,40.0,1.0,1.0
47.0,1.0,16.0,3.0,5740.0,19.0,11.0,10.0,2.0,1.0
46.0,1.0,12.0,5.0,4230.0,303.0,0.0,37.0,2.0,1.0
55.0,1.0,15.0,1.0,8300.0,31.0,1.0,39.0,2.0,1.0
42.0,1.0,18.0,3.0,7720.0,31.0,0.0,40.0,2.0,1.0
35.0,5.0,21.0,1.0,5600.0,31.0,0.0,40.0,2.0,1.0
34.0,1.0,20.0,1.0,8140.0,31.0,1.0,20.0,1.0,9.0
40.0,3.0,21.0,1.0,2012.0,31.0,0.0,40.0,2.0,1.0
46.0,1.0,16.0,1.0,7700.0,31.0,1.0,45.0,1.0,1.0
27.0,1.0,21.0,5.0,4850.0,31.0,0.0,40.0,2.0,1.0
76.0,1.0,16.0,2.0,4220.0,31.0,0.0,30.0,1.0,1.0
33.0,1.0,23.0,1.0,3100.0,31.0,0.0,60.0,1.0,1.0
35.0,1.0,23.0,1.0,3300.0,11.0,1.0,40.0,2.0,1.0
30.0,1.0,16.0,1.0,7200.0,31.0,0.0,40.0,1.0,1.0
30.0,1.0,16.0,1.0,5160.0,31.0,1.0,40.0,2.0,1.0
21.0,1.0,16.0,1.0,4110.0,31.0,0.0,20.0,2.0,1.0
22.0,1.0,16.0,1.0,9620.0,31.0,1.0,45.0,1.0,1.0
42.0,1.0,17.0,3.0,4030.0,31.0,2.0,40.0,2.0,1.0
38.0,1.0,16.0,3.0,6260.0,31.0,2.0,18.0,1.0,1.0
33.0,2.0,21.0,1.0,5740.0,31.0,0.0,40.0,2.0,1.0
38.0,1.0,20.0,1.0,7200.0,31.0,1.0,50.0,1.0,1.0
64.0,1.0,19.0,1.0,3515.0,31.0,1.0,40.0,2.0,1.0
37.0,1.0,20.0,1.0,7340.0,31.0,0.0,50.0,1.0,1.0
34.0,2.0,22.0,1.0,230.0,31.0,1.0,45.0,2.0,1.0
40.0,1.0,19.0,5.0,630.0,19.0,0.0,40.0,1.0,1.0
62.0,2.0,20.0,1.0,3500.0,19.0,0.0,45.0,2.0,1.0
62.0,1.0,19.0,1.0,4760.0,31.0,1.0,40.0,1.0,1.0
32.0,6.0,12.0,1.0,6240.0,303.0,0.0,30.0,1.0,1.0
35.0,6.0,20.0,1.0,8140.0,31.0,0.0,30.0,1.0,1.0
28.0,5.0,19.0,1.0,510.0,31.0,1.0,40.0,2.0,1.0
57.0,1.0,19.0,1.0,3500.0,31.0,0.0,36.0,2.0,1.0
54.0,1.0,21.0,1.0,6050.0,31.0,1.0,60.0,1.0,1.0
39.0,1.0,20.0,1.0,9130.0,31.0,0.0,48.0,1.0,1.0
42.0,1.0,20.0,1.0,4110.0,36.0,1.0,20.0,2.0,1.0
69.0,1.0,19.0,1.0,5510.0,31.0,0.0,20.0,1.0,1.0
50.0,1.0,16.0,1.0,5000.0,31.0,0.0,40.0,2.0,1.0
53.0,1.0,20.0,1.0,7200.0,31.0,1.0,40.0,1.0,1.0
35.0,1.0,22.0,1.0,800.0,31.0,0.0,32.0,2.0,1.0
35.0,1.0,23.0,1.0,4710.0,31.0,1.0,45.0,1.0,1.0
19.0,1.0,19.0,5.0,5740.0,29.0,0.0,25.0,2.0,1.0
20.0,3.0,19.0,5.0,4600.0,27.0,12.0,20.0,2.0,1.0
19.0,1.0,19.0,5.0,3601.0,38.0,12.0,32.0,2.0,1.0
48.0,1.0,16.0,1.0,5740.0,31.0,0.0,50.0,2.0,1.0
42.0,4.0,16.0,1.0,5820.0,19.0,1.0,40.0,1.0,1.0
66.0,1.0,21.0,1.0,4760.0,31.0,1.0,35.0,2.0,1.0
67.0,6.0,18.0,1.0,8320.0,31.0,1.0,48.0,2.0,1.0
25.0,1.0,21.0,5.0,2360.0,8.0,0.0,40.0,2.0,1.0
27.0,1.0,21.0,5.0,800.0,31.0,12.0,40.0,2.0,1.0
47.0,2.0,22.0,1.0,1108.0,19.0,0.0,45.0,1.0,1.0
19.0,1.0,16.0,5.0,4720.0,425.0,14.0,20.0,1.0,8.0
50.0,4.0,21.0,1.0,5860.0,31.0,1.0,40.0,2.0,1.0
53.0,1.0,18.0,1.0,10.0,31.0,0.0,44.0,2.0,1.0
54.0,6.0,16.0,1.0,205.0,31.0,1.0,99.0,1.0,1.0
57.0,1.0,16.0,4.0,9640.0,31.0,0.0,40.0,1.0,1.0
54.0,1.0,21.0,1.0,1006.0,31.0,0.0,40.0,1.0,1.0
55.0,1.0,18.0,3.0,5840.0,20.0,0.0,40.0,2.0,1.0
23.0,1.0,16.0,5.0,8800.0,13.0,0.0,60.0,1.0,2.0
24.0,1.0,16.0,5.0,5400.0,31.0,13.0,40.0,2.0,2.0
52.0,1.0,19.0,3.0,9620.0,31.0,2.0,38.0,2.0,1.0
38.0,1.0,22.0,3.0,3258.0,31.0,0.0,36.0,2.0,1.0
37.0,1.0,20.0,1.0,5120.0,22.0,0.0,40.0,2.0,1.0
38.0,1.0,16.0,1.0,6442.0,48.0,1.0,50.0,1.0,1.0
17.0,1.0,14.0,5.0,7220.0,31.0,2.0,15.0,1.0,1.0
43.0,7.0,19.0,1.0,440.0,31.0,0.0,50.0,1.0,1.0
46.0,7.0,21.0,1.0,120.0,38.0,1.0,12.0,2.0,1.0
62.0,2.0,19.0,1.0,5240.0,31.0,1.0,40.0,2.0,1.0
32.0,3.0,21.0,1.0,2310.0,31.0,0.0,45.0,1.0,1.0
26.0,3.0,22.0,1.0,3230.0,31.0,1.0,45.0,2.0,1.0
52.0,4.0,19.0,4.0,5740.0,6.0,0.0,40.0,2.0,9.0
65.0,7.0,20.0,1.0,205.0,20.0,0.0,50.0,1.0,1.0
26.0,1.0,20.0,5.0,5260.0,31.0,0.0,50.0,2.0,1.0
21.0,1.0,16.0,5.0,6260.0,31.0,13.0,45.0,1.0,1.0
46.0,1.0,17.0,5.0,9620.0,31.0,0.0,40.0,1.0,1.0
42.0,4.0,18.0,1.0,3870.0,31.0,0.0,60.0,1.0,1.0
40.0,6.0,18.0,1.0,4510.0,31.0,1.0,30.0,2.0,1.0
54.0,1.0,21.0,1.0,51.0,31.0,0.0,50.0,1.0,1.0
62.0,1.0,19.0,1.0,5740.0,31.0,1.0,45.0,2.0,1.0
61.0,4.0,22.0,3.0,2300.0,31.0,0.0,45.0,2.0,1.0
31.0,1.0,21.0,5.0,4700.0,31.0,2.0,49.0,1.0,1.0
80.0,1.0,20.0,1.0,9130.0,31.0,0.0,20.0,1.0,1.0
74.0,3.0,21.0,1.0,2310.0,9.0,1.0,14.0,2.0,1.0
39.0,2.0,19.0,1.0,2040.0,18.0,0.0,60.0,1.0,1.0
38.0,1.0,21.0,1.0,2300.0,18.0,1.0,50.0,2.0,1.0
60.0,1.0,20.0,1.0,6050.0,31.0,0.0,50.0,1.0,1.0
48.0,1.0,18.0,4.0,8140.0,6.0,0.0,45.0,1.0,1.0
38.0,1.0,22.0,1.0,440.0,20.0,0.0,42.0,1.0,1.0
36.0,1.0,21.0,1.0,2635.0,20.0,1.0,12.0,2.0,1.0
41.0,2.0,20.0,1.0,3255.0,31.0,0.0,24.0,2.0,1.0
46.0,2.0,20.0,1.0,7410.0,31.0,1.0,40.0,1.0,1.0
58.0,5.0,21.0,1.0,565.0,25.0,0.0,40.0,1.0,1.0
49.0,1.0,19.0,1.0,3500.0,31.0,1.0,40.0,2.0,1.0
55.0,1.0,16.0,1.0,4110.0,31.0,0.0,25.0,2.0,1.0
55.0,1.0,14.0,1.0,6050.0,30.0,1.0,74.0,1.0,1.0
68.0,1.0,21.0,1.0,205.0,31.0,0.0,45.0,1.0,1.0
27.0,1.0,21.0,1.0,3255.0,31.0,0.0,36.0,2.0,1.0
26.0,1.0,21.0,1.0,52.0,31.0,1.0,40.0,1.0,1.0
64.0,1.0,16.0,1.0,9620.0,8.0,0.0,40.0,1.0,1.0
60.0,2.0,16.0,1.0,4230.0,31.0,1.0,40.0,2.0,1.0
56.0,2.0,21.0,3.0,3255.0,39.0,0.0,20.0,2.0,1.0
44.0,1.0,19.0,3.0,5240.0,19.0,0.0,40.0,2.0,1.0
18.0,1.0,14.0,5.0,5240.0,31.0,2.0,20.0,2.0,1.0
67.0,1.0,20.0,1.0,5400.0,138.0,0.0,12.0,2.0,1.0
63.0,4.0,24.0,1.0,2205.0,31.0,1.0,20.0,1.0,1.0
35.0,4.0,20.0,1.0,800.0,31.0,0.0,40.0,2.0,1.0
44.0,1.0,20.0,1.0,7200.0,31.0,1.0,40.0,1.0,1.0
