AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
18.0,1.0,19.0,5.0,5420.0,8.0,17.0,33.0,1.0,6.0
19.0,1.0,18.0,5.0,2545.0,8.0,17.0,52.0,1.0,1.0
18.0,2.0,18.0,5.0,4600.0,8.0,17.0,12.0,2.0,1.0
19.0,2.0,19.0,5.0,4020.0,8.0,17.0,37.0,1.0,9.0
26.0,5.0,19.0,5.0,9825.0,48.0,17.0,60.0,1.0,6.0
19.0,1.0,19.0,5.0,9645.0,6.0,17.0,25.0,2.0,1.0
20.0,4.0,19.0,5.0,5320.0,8.0,17.0,10.0,2.0,2.0
19.0,1.0,19.0,5.0,5320.0,8.0,17.0,40.0,2.0,9.0
20.0,1.0,19.0,5.0,4720.0,8.0,17.0,8.0,1.0,2.0
20.0,4.0,19.0,5.0,4640.0,15.0,17.0,8.0,1.0,1.0
19.0,1.0,18.0,5.0,4760.0,8.0,17.0,40.0,2.0,1.0
20.0,1.0,19.0,5.0,5860.0,8.0,17.0,40.0,2.0,1.0
22.0,1.0,19.0,5.0,4110.0,8.0,17.0,50.0,1.0,1.0
27.0,1.0,11.0,4.0,9620.0,8.0,16.0,30.0,2.0,1.0
20.0,4.0,19.0,5.0,2350.0,53.0,17.0,4.0,2.0,1.0
18.0,1.0,18.0,5.0,5100.0,13.0,17.0,24.0,1.0,1.0
18.0,6.0,18.0,5.0,4600.0,41.0,17.0,5.0,2.0,1.0
24.0,1.0,19.0,5.0,3500.0,51.0,17.0,40.0,2.0,1.0
21.0,6.0,19.0,5.0,205.0,8.0,17.0,80.0,1.0,1.0
21.0,1.0,19.0,5.0,410.0,8.0,17.0,40.0,2.0,1.0
28.0,1.0,11.0,1.0,6441.0,8.0,16.0,60.0,1.0,8.0
20.0,1.0,19.0,5.0,710.0,301.0,17.0,25.0,1.0,1.0
31.0,1.0,19.0,5.0,3930.0,31.0,17.0,40.0,1.0,9.0
45.0,5.0,21.0,3.0,705.0,20.0,17.0,40.0,2.0,1.0
19.0,5.0,19.0,5.0,9825.0,51.0,17.0,40.0,2.0,1.0
20.0,1.0,19.0,5.0,410.0,8.0,17.0,40.0,2.0,1.0
19.0,4.0,18.0,5.0,5860.0,49.0,17.0,7.0,2.0,1.0
21.0,4.0,19.0,5.0,4640.0,24.0,17.0,25.0,1.0,1.0
18.0,1.0,19.0,5.0,6230.0,49.0,17.0,20.0,2.0,1.0
22.0,5.0,19.0,5.0,9825.0,6.0,17.0,40.0,1.0,1.0
21.0,5.0,19.0,5.0,9825.0,138.0,17.0,40.0,1.0,1.0
38.0,2.0,16.0,5.0,9620.0,8.0,17.0,28.0,1.0,1.0
20.0,1.0,19.0,5.0,1970.0,210.0,17.0,8.0,1.0,6.0
19.0,1.0,19.0,5.0,5860.0,8.0,17.0,25.0,2.0,6.0
45.0,1.0,19.0,3.0,7340.0,6.0,17.0,40.0,1.0,1.0
21.0,5.0,19.0,5.0,9830.0,5.0,17.0,40.0,1.0,1.0
19.0,5.0,19.0,5.0,9825.0,233.0,17.0,40.0,2.0,6.0
51.0,4.0,18.0,4.0,9122.0,139.0,17.0,30.0,2.0,1.0
19.0,3.0,18.0,5.0,2723.0,2.0,17.0,12.0,2.0,1.0
19.0,1.0,19.0,5.0,4110.0,12.0,17.0,30.0,2.0,1.0
30.0,1.0,14.0,5.0,4740.0,6.0,16.0,55.0,1.0,2.0
21.0,5.0,19.0,5.0,9825.0,40.0,17.0,40.0,1.0,1.0
19.0,1.0,16.0,5.0,4251.0,19.0,17.0,15.0,2.0,1.0
22.0,1.0,19.0,5.0,4110.0,8.0,17.0,50.0,1.0,1.0
32.0,1.0,20.0,1.0,9645.0,48.0,16.0,40.0,1.0,2.0
18.0,1.0,18.0,5.0,4110.0,6.0,17.0,10.0,2.0,1.0
19.0,1.0,19.0,5.0,4760.0,17.0,17.0,20.0,2.0,1.0
26.0,5.0,18.0,5.0,5360.0,4.0,17.0,55.0,2.0,1.0
21.0,5.0,19.0,5.0,9825.0,48.0,17.0,40.0,2.0,1.0
18.0,5.0,16.0,5.0,5540.0,8.0,17.0,25.0,1.0,1.0
19.0,5.0,18.0,5.0,9825.0,34.0,17.0,40.0,1.0,1.0
17.0,1.0,14.0,5.0,4720.0,48.0,17.0,24.0,2.0,1.0
19.0,1.0,19.0,5.0,4055.0,8.0,17.0,25.0,2.0,1.0
22.0,1.0,19.0,5.0,4110.0,8.0,17.0,50.0,1.0,1.0
24.0,1.0,14.0,5.0,6260.0,6.0,16.0,60.0,1.0,8.0
18.0,1.0,16.0,5.0,4030.0,17.0,17.0,7.0,2.0,1.0
29.0,1.0,16.0,3.0,6250.0,41.0,16.0,35.0,1.0,1.0
24.0,1.0,19.0,5.0,3500.0,51.0,17.0,40.0,2.0,1.0
51.0,4.0,18.0,4.0,9122.0,139.0,17.0,30.0,2.0,1.0
27.0,1.0,14.0,5.0,6515.0,35.0,16.0,50.0,1.0,3.0
20.0,1.0,19.0,5.0,4720.0,8.0,17.0,40.0,1.0,1.0
18.0,1.0,18.0,5.0,4055.0,8.0,17.0,25.0,2.0,1.0
20.0,1.0,19.0,5.0,9600.0,8.0,17.0,35.0,1.0,1.0
43.0,1.0,21.0,3.0,5400.0,5.0,17.0,40.0,1.0,1.0
20.0,5.0,19.0,5.0,9825.0,27.0,17.0,40.0,1.0,1.0
20.0,5.0,19.0,5.0,9825.0,27.0,17.0,40.0,1.0,1.0
43.0,1.0,21.0,3.0,5400.0,5.0,17.0,40.0,1.0,1.0
19.0,1.0,18.0,5.0,9350.0,41.0,17.0,10.0,2.0,1.0
23.0,4.0,21.0,5.0,2205.0,207.0,17.0,20.0,2.0,6.0
66.0,1.0,19.0,3.0,4220.0,8.0,16.0,22.0,1.0,1.0
18.0,1.0,18.0,5.0,4760.0,6.0,17.0,16.0,2.0,1.0
20.0,1.0,19.0,5.0,1050.0,8.0,17.0,20.0,1.0,1.0
24.0,1.0,19.0,5.0,3500.0,51.0,17.0,40.0,2.0,1.0
37.0,1.0,17.0,5.0,7330.0,8.0,16.0,40.0,1.0,1.0
21.0,5.0,16.0,5.0,6765.0,55.0,17.0,70.0,1.0,1.0
19.0,2.0,19.0,5.0,4020.0,8.0,17.0,37.0,1.0,9.0
23.0,1.0,19.0,5.0,5400.0,8.0,17.0,20.0,1.0,1.0
53.0,1.0,16.0,5.0,4030.0,19.0,17.0,50.0,1.0,1.0
21.0,5.0,19.0,5.0,9825.0,48.0,17.0,40.0,2.0,2.0
21.0,5.0,19.0,5.0,9825.0,10.0,17.0,40.0,1.0,1.0
21.0,5.0,19.0,5.0,9825.0,132.0,17.0,40.0,1.0,1.0
21.0,5.0,19.0,5.0,9825.0,34.0,17.0,40.0,2.0,1.0
45.0,1.0,19.0,3.0,7340.0,6.0,17.0,40.0,1.0,1.0
18.0,1.0,18.0,5.0,9130.0,8.0,17.0,50.0,2.0,1.0
20.0,1.0,19.0,5.0,1021.0,362.0,17.0,45.0,1.0,1.0
22.0,5.0,16.0,5.0,9825.0,51.0,17.0,40.0,1.0,1.0
18.0,1.0,18.0,5.0,4760.0,8.0,17.0,35.0,2.0,1.0
19.0,2.0,19.0,5.0,3960.0,51.0,17.0,15.0,1.0,1.0
21.0,1.0,19.0,5.0,410.0,363.0,17.0,40.0,2.0,1.0
22.0,4.0,16.0,5.0,1360.0,9.0,17.0,45.0,1.0,1.0
21.0,1.0,19.0,5.0,7800.0,8.0,17.0,30.0,1.0,1.0
37.0,7.0,14.0,4.0,4251.0,8.0,16.0,40.0,1.0,1.0
28.0,5.0,19.0,5.0,5040.0,4.0,17.0,50.0,2.0,1.0
18.0,1.0,18.0,5.0,4220.0,8.0,17.0,15.0,2.0,1.0
19.0,5.0,19.0,5.0,9825.0,26.0,17.0,40.0,1.0,2.0
21.0,5.0,19.0,5.0,9825.0,303.0,17.0,40.0,2.0,1.0
18.0,1.0,18.0,5.0,4251.0,23.0,17.0,35.0,1.0,1.0
46.0,1.0,20.0,5.0,4760.0,49.0,16.0,40.0,2.0,1.0
26.0,1.0,19.0,4.0,220.0,8.0,17.0,55.0,1.0,1.0
30.0,1.0,19.0,3.0,4020.0,8.0,16.0,40.0,1.0,1.0
22.0,2.0,16.0,5.0,4640.0,8.0,17.0,30.0,2.0,1.0
21.0,1.0,19.0,5.0,2350.0,126.0,17.0,20.0,1.0,6.0
20.0,5.0,19.0,5.0,9825.0,35.0,17.0,40.0,1.0,1.0
22.0,2.0,16.0,5.0,4640.0,8.0,17.0,30.0,2.0,1.0
21.0,6.0,19.0,5.0,726.0,137.0,17.0,10.0,2.0,1.0
24.0,5.0,20.0,5.0,2002.0,8.0,17.0,40.0,2.0,1.0
19.0,1.0,16.0,5.0,4230.0,8.0,17.0,9.0,1.0,1.0
37.0,1.0,13.0,1.0,4020.0,8.0,16.0,40.0,2.0,1.0
43.0,1.0,21.0,3.0,5400.0,5.0,17.0,40.0,1.0,1.0
20.0,4.0,19.0,5.0,2350.0,53.0,17.0,4.0,2.0,1.0
25.0,1.0,22.0,5.0,2545.0,210.0,17.0,40.0,1.0,6.0
18.0,1.0,18.0,5.0,4720.0,6.0,17.0,27.0,1.0,1.0
19.0,1.0,19.0,5.0,5400.0,35.0,17.0,40.0,2.0,1.0
19.0,6.0,19.0,5.0,4600.0,17.0,17.0,17.0,2.0,1.0
18.0,1.0,19.0,5.0,4435.0,13.0,17.0,14.0,2.0,1.0
58.0,1.0,16.0,4.0,4230.0,8.0,16.0,35.0,2.0,1.0
37.0,1.0,12.0,3.0,6240.0,8.0,16.0,40.0,1.0,1.0
20.0,1.0,19.0,5.0,5860.0,8.0,17.0,40.0,2.0,1.0
38.0,1.0,19.0,5.0,4700.0,28.0,16.0,35.0,1.0,1.0
30.0,1.0,17.0,1.0,9720.0,32.0,16.0,40.0,1.0,1.0
18.0,1.0,18.0,5.0,2722.0,6.0,17.0,18.0,2.0,1.0
38.0,2.0,16.0,5.0,9620.0,8.0,17.0,28.0,1.0,1.0
18.0,1.0,16.0,5.0,9645.0,8.0,17.0,6.0,2.0,1.0
37.0,5.0,21.0,3.0,6835.0,42.0,17.0,50.0,2.0,1.0
20.0,5.0,19.0,5.0,9830.0,6.0,17.0,40.0,1.0,1.0
31.0,5.0,21.0,1.0,2861.0,48.0,17.0,40.0,1.0,1.0
41.0,1.0,19.0,5.0,4230.0,8.0,17.0,40.0,1.0,1.0
19.0,1.0,14.0,5.0,7925.0,8.0,16.0,40.0,1.0,1.0
53.0,1.0,16.0,5.0,4030.0,19.0,17.0,50.0,1.0,1.0
20.0,5.0,19.0,5.0,9825.0,8.0,17.0,40.0,1.0,1.0
22.0,7.0,18.0,5.0,5510.0,22.0,17.0,30.0,1.0,1.0
35.0,6.0,21.0,5.0,51.0,33.0,16.0,40.0,1.0,1.0
18.0,1.0,17.0,5.0,4760.0,33.0,17.0,28.0,1.0,1.0
18.0,2.0,16.0,5.0,3960.0,6.0,17.0,30.0,1.0,1.0
18.0,5.0,18.0,5.0,9825.0,13.0,17.0,40.0,1.0,1.0
59.0,1.0,19.0,2.0,7750.0,11.0,17.0,40.0,1.0,1.0
19.0,1.0,19.0,5.0,9645.0,8.0,17.0,25.0,1.0,1.0
19.0,1.0,16.0,5.0,4110.0,8.0,17.0,35.0,2.0,1.0
18.0,4.0,19.0,5.0,2710.0,35.0,17.0,4.0,1.0,1.0
20.0,1.0,20.0,5.0,7800.0,26.0,17.0,40.0,2.0,1.0
21.0,5.0,19.0,5.0,9825.0,15.0,17.0,40.0,1.0,1.0
28.0,1.0,14.0,5.0,4251.0,8.0,16.0,40.0,1.0,1.0
19.0,5.0,16.0,5.0,9825.0,6.0,17.0,50.0,1.0,1.0
20.0,2.0,19.0,5.0,2723.0,6.0,17.0,30.0,1.0,1.0
56.0,1.0,14.0,5.0,9620.0,8.0,16.0,40.0,1.0,1.0
63.0,5.0,21.0,1.0,440.0,9.0,17.0,40.0,1.0,1.0
21.0,5.0,19.0,5.0,9825.0,30.0,17.0,40.0,2.0,1.0
45.0,1.0,19.0,3.0,7340.0,6.0,17.0,40.0,1.0,1.0
18.0,1.0,18.0,5.0,4020.0,48.0,17.0,32.0,1.0,1.0
45.0,5.0,21.0,3.0,705.0,20.0,17.0,40.0,2.0,1.0
21.0,5.0,16.0,5.0,9825.0,24.0,17.0,50.0,1.0,1.0
20.0,1.0,19.0,5.0,4760.0,8.0,17.0,25.0,2.0,1.0
32.0,1.0,16.0,1.0,4055.0,8.0,16.0,40.0,2.0,1.0
24.0,5.0,13.0,5.0,3740.0,48.0,17.0,12.0,1.0,1.0
21.0,1.0,19.0,5.0,2205.0,8.0,17.0,10.0,1.0,1.0
19.0,4.0,19.0,5.0,2350.0,51.0,17.0,12.0,1.0,1.0
19.0,2.0,19.0,5.0,3960.0,51.0,17.0,15.0,1.0,1.0
21.0,4.0,19.0,5.0,2350.0,35.0,17.0,12.0,2.0,3.0
23.0,5.0,16.0,5.0,7210.0,316.0,17.0,60.0,1.0,1.0
24.0,5.0,18.0,5.0,5360.0,17.0,17.0,40.0,1.0,2.0
19.0,1.0,18.0,5.0,4760.0,37.0,17.0,20.0,1.0,1.0
18.0,1.0,16.0,5.0,4110.0,8.0,17.0,4.0,2.0,1.0
18.0,1.0,16.0,5.0,4030.0,8.0,17.0,30.0,2.0,1.0
18.0,6.0,18.0,5.0,4600.0,32.0,17.0,12.0,2.0,1.0
19.0,1.0,16.0,5.0,4230.0,8.0,17.0,9.0,1.0,1.0
21.0,1.0,20.0,5.0,4020.0,36.0,17.0,17.0,1.0,1.0
38.0,2.0,11.0,5.0,4251.0,40.0,16.0,40.0,1.0,1.0
19.0,1.0,19.0,5.0,4055.0,8.0,17.0,25.0,2.0,1.0
86.0,1.0,18.0,2.0,940.0,40.0,16.0,40.0,2.0,3.0
31.0,1.0,19.0,5.0,3930.0,31.0,17.0,40.0,1.0,9.0
21.0,1.0,19.0,5.0,725.0,8.0,17.0,17.0,2.0,1.0
21.0,1.0,19.0,5.0,410.0,8.0,17.0,40.0,2.0,1.0
18.0,1.0,18.0,5.0,726.0,8.0,17.0,12.0,1.0,1.0
23.0,5.0,18.0,5.0,9825.0,27.0,17.0,72.0,1.0,1.0
18.0,1.0,18.0,5.0,3960.0,8.0,17.0,10.0,1.0,6.0
21.0,5.0,18.0,5.0,9825.0,17.0,17.0,60.0,1.0,1.0
19.0,1.0,13.0,5.0,6410.0,8.0,16.0,40.0,1.0,8.0
43.0,1.0,21.0,3.0,5400.0,5.0,17.0,40.0,1.0,1.0
19.0,1.0,16.0,5.0,4230.0,8.0,17.0,9.0,1.0,1.0
18.0,1.0,16.0,5.0,9645.0,8.0,17.0,30.0,1.0,1.0
20.0,1.0,19.0,5.0,3602.0,8.0,17.0,20.0,2.0,1.0
18.0,1.0,19.0,5.0,9645.0,8.0,17.0,30.0,1.0,2.0
18.0,1.0,18.0,5.0,4030.0,42.0,17.0,20.0,1.0,1.0
20.0,5.0,19.0,5.0,9825.0,32.0,17.0,40.0,1.0,1.0
21.0,5.0,16.0,5.0,9825.0,53.0,17.0,60.0,1.0,1.0
51.0,1.0,19.0,5.0,4720.0,8.0,16.0,20.0,1.0,1.0
43.0,1.0,21.0,3.0,5400.0,5.0,17.0,40.0,1.0,1.0
29.0,5.0,16.0,5.0,7200.0,4.0,17.0,70.0,1.0,3.0
20.0,1.0,19.0,5.0,1108.0,8.0,17.0,20.0,1.0,1.0
25.0,1.0,19.0,5.0,5240.0,8.0,17.0,35.0,1.0,1.0
18.0,1.0,19.0,5.0,5240.0,303.0,17.0,20.0,1.0,1.0
27.0,5.0,17.0,5.0,1108.0,48.0,17.0,70.0,1.0,1.0
18.0,2.0,19.0,5.0,9610.0,48.0,17.0,25.0,2.0,1.0
38.0,2.0,16.0,5.0,9620.0,8.0,17.0,28.0,1.0,1.0
26.0,5.0,21.0,5.0,9825.0,42.0,17.0,40.0,1.0,1.0
36.0,6.0,16.0,4.0,4251.0,8.0,16.0,20.0,1.0,5.0
45.0,5.0,21.0,3.0,705.0,20.0,17.0,40.0,2.0,1.0
21.0,5.0,19.0,5.0,9830.0,5.0,17.0,40.0,1.0,1.0
22.0,7.0,18.0,5.0,5510.0,22.0,17.0,30.0,1.0,1.0
21.0,1.0,19.0,5.0,4110.0,6.0,17.0,20.0,2.0,1.0
35.0,1.0,21.0,5.0,4720.0,56.0,16.0,40.0,2.0,1.0
63.0,5.0,21.0,1.0,440.0,9.0,17.0,40.0,1.0,1.0
18.0,1.0,18.0,5.0,4055.0,6.0,17.0,34.0,2.0,1.0
18.0,5.0,18.0,5.0,9825.0,53.0,17.0,40.0,2.0,1.0
31.0,1.0,20.0,1.0,3603.0,6.0,17.0,40.0,2.0,1.0
45.0,1.0,19.0,3.0,7340.0,6.0,17.0,40.0,1.0,1.0
26.0,5.0,18.0,5.0,9825.0,462.0,17.0,60.0,1.0,2.0
18.0,1.0,19.0,5.0,5240.0,32.0,17.0,30.0,1.0,1.0
41.0,1.0,19.0,5.0,4230.0,8.0,17.0,40.0,1.0,1.0
20.0,5.0,19.0,5.0,9825.0,164.0,17.0,40.0,1.0,1.0
19.0,1.0,18.0,5.0,9645.0,8.0,17.0,9.0,1.0,1.0
18.0,4.0,18.0,5.0,4110.0,8.0,17.0,10.0,2.0,1.0
31.0,1.0,20.0,1.0,3603.0,6.0,17.0,40.0,2.0,1.0
18.0,1.0,16.0,5.0,4110.0,48.0,17.0,20.0,1.0,1.0
23.0,5.0,18.0,5.0,9825.0,32.0,17.0,20.0,1.0,1.0
19.0,4.0,19.0,5.0,5240.0,8.0,17.0,4.0,1.0,1.0
22.0,5.0,19.0,5.0,9825.0,51.0,17.0,40.0,1.0,1.0
22.0,1.0,16.0,5.0,4110.0,8.0,16.0,35.0,2.0,1.0
26.0,6.0,14.0,5.0,6330.0,6.0,16.0,40.0,1.0,1.0
20.0,1.0,19.0,5.0,4150.0,49.0,17.0,30.0,2.0,1.0
19.0,5.0,18.0,5.0,9825.0,55.0,17.0,40.0,1.0,1.0
32.0,1.0,16.0,3.0,4110.0,303.0,17.0,30.0,2.0,1.0
18.0,1.0,18.0,5.0,6260.0,20.0,17.0,22.0,1.0,1.0
19.0,1.0,19.0,5.0,4110.0,8.0,17.0,25.0,2.0,1.0
21.0,4.0,19.0,5.0,2350.0,8.0,17.0,28.0,1.0,9.0
18.0,1.0,19.0,5.0,2910.0,8.0,17.0,20.0,2.0,1.0
21.0,1.0,16.0,5.0,6950.0,48.0,17.0,50.0,1.0,1.0
25.0,1.0,19.0,5.0,6260.0,4.0,16.0,40.0,1.0,8.0
21.0,5.0,19.0,5.0,9830.0,13.0,17.0,40.0,2.0,1.0
19.0,1.0,19.0,5.0,2360.0,48.0,17.0,30.0,2.0,1.0
22.0,5.0,18.0,5.0,3545.0,9.0,17.0,60.0,1.0,1.0
30.0,1.0,17.0,5.0,6441.0,8.0,16.0,60.0,1.0,1.0
18.0,1.0,18.0,5.0,9620.0,21.0,17.0,35.0,1.0,1.0
19.0,1.0,19.0,5.0,4030.0,19.0,17.0,15.0,2.0,1.0
18.0,5.0,18.0,5.0,9825.0,48.0,17.0,40.0,1.0,1.0
34.0,1.0,16.0,1.0,8140.0,55.0,16.0,60.0,1.0,1.0
57.0,1.0,16.0,5.0,4030.0,38.0,17.0,40.0,2.0,1.0
51.0,4.0,18.0,4.0,9122.0,139.0,17.0,30.0,2.0,1.0
56.0,1.0,17.0,3.0,3602.0,8.0,16.0,84.0,2.0,1.0
64.0,2.0,20.0,1.0,4760.0,31.0,17.0,40.0,2.0,1.0
19.0,3.0,18.0,5.0,2723.0,2.0,17.0,12.0,2.0,1.0
60.0,1.0,16.0,3.0,9600.0,8.0,16.0,20.0,1.0,1.0
19.0,1.0,18.0,5.0,4622.0,8.0,17.0,5.0,2.0,1.0
38.0,1.0,19.0,5.0,4700.0,28.0,16.0,35.0,1.0,1.0
18.0,2.0,16.0,5.0,3960.0,6.0,17.0,30.0,1.0,1.0
18.0,1.0,18.0,5.0,3960.0,8.0,17.0,40.0,2.0,1.0
18.0,1.0,16.0,5.0,4055.0,8.0,17.0,30.0,2.0,1.0
20.0,1.0,19.0,5.0,4150.0,49.0,17.0,30.0,2.0,1.0
18.0,1.0,18.0,5.0,4055.0,8.0,17.0,25.0,2.0,1.0
19.0,2.0,19.0,5.0,4622.0,20.0,17.0,40.0,2.0,1.0
22.0,5.0,16.0,5.0,9825.0,25.0,17.0,50.0,1.0,1.0
21.0,6.0,19.0,5.0,726.0,137.0,17.0,10.0,2.0,1.0
18.0,4.0,18.0,5.0,4965.0,207.0,17.0,48.0,1.0,6.0
18.0,2.0,16.0,5.0,1108.0,6.0,17.0,8.0,1.0,1.0
28.0,5.0,21.0,5.0,3300.0,39.0,17.0,40.0,1.0,1.0
23.0,5.0,16.0,5.0,4020.0,37.0,17.0,60.0,2.0,2.0
21.0,1.0,19.0,5.0,4020.0,8.0,17.0,25.0,1.0,1.0
20.0,5.0,19.0,5.0,9825.0,13.0,17.0,40.0,1.0,1.0
19.0,6.0,19.0,5.0,3602.0,49.0,17.0,14.0,2.0,1.0
18.0,1.0,16.0,5.0,7640.0,8.0,17.0,35.0,1.0,1.0
19.0,1.0,19.0,5.0,2205.0,8.0,17.0,20.0,2.0,1.0
34.0,1.0,16.0,1.0,6050.0,35.0,16.0,40.0,2.0,3.0
20.0,5.0,19.0,5.0,9825.0,164.0,17.0,40.0,1.0,1.0
20.0,4.0,19.0,5.0,2350.0,53.0,17.0,4.0,2.0,1.0
32.0,5.0,21.0,5.0,6835.0,39.0,17.0,40.0,1.0,1.0
18.0,1.0,19.0,5.0,4840.0,25.0,17.0,10.0,2.0,1.0
21.0,5.0,16.0,5.0,9825.0,6.0,17.0,60.0,1.0,1.0
37.0,2.0,16.0,5.0,9620.0,8.0,17.0,18.0,2.0,1.0
21.0,4.0,19.0,5.0,4640.0,24.0,17.0,25.0,1.0,1.0
18.0,1.0,18.0,5.0,4055.0,6.0,17.0,34.0,2.0,1.0
53.0,1.0,19.0,5.0,4720.0,26.0,16.0,30.0,1.0,1.0
18.0,1.0,18.0,5.0,3960.0,8.0,17.0,40.0,2.0,1.0
18.0,1.0,19.0,5.0,5240.0,32.0,17.0,30.0,1.0,1.0
18.0,1.0,18.0,5.0,4760.0,11.0,17.0,8.0,2.0,1.0
18.0,1.0,18.0,5.0,1970.0,8.0,17.0,8.0,2.0,1.0
28.0,1.0,14.0,5.0,4251.0,8.0,16.0,40.0,1.0,1.0
21.0,3.0,19.0,5.0,3960.0,8.0,17.0,15.0,1.0,1.0
18.0,2.0,16.0,5.0,3960.0,6.0,17.0,30.0,1.0,1.0
18.0,5.0,19.0,5.0,9825.0,36.0,17.0,40.0,2.0,2.0
19.0,1.0,16.0,5.0,4110.0,8.0,17.0,35.0,2.0,1.0
38.0,1.0,14.0,4.0,8740.0,6.0,16.0,50.0,1.0,9.0
38.0,2.0,16.0,5.0,9620.0,8.0,17.0,28.0,1.0,1.0
27.0,1.0,19.0,1.0,4110.0,8.0,16.0,20.0,2.0,1.0
19.0,1.0,18.0,5.0,4030.0,48.0,17.0,15.0,1.0,1.0
21.0,5.0,19.0,5.0,9825.0,1.0,17.0,40.0,1.0,1.0
47.0,1.0,19.0,5.0,6260.0,303.0,16.0,40.0,1.0,1.0
21.0,1.0,19.0,5.0,4020.0,8.0,17.0,25.0,1.0,1.0
20.0,5.0,16.0,5.0,6765.0,4.0,17.0,52.0,1.0,3.0
51.0,5.0,19.0,5.0,8320.0,49.0,16.0,35.0,1.0,8.0
20.0,5.0,19.0,5.0,9825.0,42.0,17.0,50.0,1.0,2.0
45.0,5.0,21.0,3.0,705.0,20.0,17.0,40.0,2.0,1.0
18.0,1.0,18.0,5.0,4030.0,28.0,17.0,20.0,1.0,1.0
19.0,4.0,19.0,5.0,5860.0,41.0,17.0,12.0,2.0,1.0
19.0,1.0,16.0,5.0,1050.0,8.0,17.0,10.0,1.0,1.0
38.0,1.0,19.0,5.0,4720.0,35.0,16.0,40.0,1.0,1.0
23.0,5.0,19.0,5.0,9825.0,42.0,17.0,40.0,1.0,1.0
51.0,1.0,12.0,1.0,4220.0,26.0,16.0,40.0,1.0,1.0
21.0,1.0,19.0,5.0,2350.0,126.0,17.0,20.0,1.0,6.0
32.0,1.0,16.0,3.0,4110.0,303.0,17.0,30.0,2.0,1.0
22.0,1.0,19.0,5.0,4110.0,29.0,17.0,20.0,1.0,1.0
18.0,3.0,16.0,5.0,3960.0,55.0,17.0,45.0,2.0,1.0
19.0,1.0,19.0,5.0,4760.0,36.0,17.0,30.0,2.0,1.0
19.0,1.0,19.0,5.0,4055.0,8.0,17.0,25.0,2.0,1.0
21.0,5.0,19.0,5.0,9825.0,138.0,17.0,40.0,1.0,1.0
18.0,2.0,18.0,5.0,2640.0,126.0,17.0,3.0,1.0,9.0
20.0,2.0,19.0,5.0,5860.0,8.0,17.0,25.0,1.0,1.0
38.0,2.0,16.0,5.0,9620.0,8.0,17.0,28.0,1.0,1.0
19.0,6.0,19.0,5.0,3602.0,49.0,17.0,14.0,2.0,1.0
21.0,1.0,19.0,5.0,4720.0,47.0,17.0,20.0,1.0,1.0
20.0,1.0,19.0,5.0,4840.0,8.0,17.0,27.0,2.0,2.0
31.0,1.0,20.0,1.0,3603.0,6.0,17.0,40.0,2.0,1.0
31.0,1.0,18.0,1.0,9130.0,4.0,16.0,30.0,2.0,1.0
18.0,1.0,18.0,5.0,726.0,8.0,17.0,12.0,1.0,1.0
34.0,1.0,16.0,1.0,6050.0,35.0,16.0,40.0,2.0,3.0
50.0,6.0,17.0,5.0,4252.0,6.0,16.0,40.0,1.0,1.0
18.0,4.0,18.0,5.0,4110.0,8.0,17.0,10.0,2.0,1.0
31.0,1.0,20.0,1.0,3603.0,6.0,17.0,40.0,2.0,1.0
19.0,5.0,19.0,5.0,9825.0,17.0,17.0,40.0,1.0,1.0
36.0,1.0,18.0,1.0,9640.0,8.0,16.0,40.0,2.0,1.0
29.0,1.0,14.0,5.0,3940.0,8.0,16.0,40.0,2.0,1.0
32.0,5.0,19.0,5.0,7420.0,72.0,17.0,50.0,1.0,1.0
20.0,5.0,19.0,5.0,9825.0,48.0,17.0,40.0,1.0,2.0
18.0,1.0,18.0,5.0,9620.0,21.0,17.0,35.0,1.0,1.0
32.0,1.0,17.0,5.0,4130.0,8.0,16.0,35.0,1.0,1.0
19.0,4.0,19.0,5.0,5240.0,8.0,17.0,4.0,1.0,1.0
22.0,5.0,16.0,5.0,9825.0,51.0,17.0,40.0,1.0,1.0
19.0,1.0,18.0,5.0,6260.0,25.0,17.0,40.0,1.0,1.0
18.0,1.0,19.0,5.0,5240.0,32.0,17.0,30.0,1.0,1.0
20.0,1.0,19.0,5.0,5740.0,8.0,17.0,40.0,2.0,1.0
35.0,6.0,21.0,5.0,51.0,33.0,16.0,40.0,1.0,1.0
31.0,1.0,20.0,1.0,3603.0,6.0,17.0,40.0,2.0,1.0
18.0,1.0,18.0,5.0,3960.0,8.0,17.0,10.0,1.0,6.0
30.0,1.0,19.0,5.0,4110.0,35.0,16.0,20.0,2.0,3.0
41.0,1.0,19.0,5.0,4230.0,8.0,17.0,40.0,1.0,1.0
20.0,1.0,18.0,5.0,4020.0,13.0,17.0,30.0,1.0,2.0
18.0,1.0,18.0,5.0,3960.0,8.0,17.0,40.0,2.0,1.0
30.0,1.0,19.0,5.0,4110.0,35.0,16.0,20.0,2.0,3.0
19.0,4.0,19.0,5.0,5860.0,8.0,17.0,7.0,2.0,1.0
20.0,1.0,19.0,5.0,4840.0,8.0,17.0,27.0,2.0,2.0
37.0,2.0,16.0,5.0,9620.0,8.0,17.0,18.0,2.0,1.0
